Sex,Thorax_length,l2,l3p,l3d,lpd,l3,w1,w2,w3,wing_loading,Species_Population
1,1.11,1.703,0.587,1.418,2.004,2.004,0.9,1.235,1.028,1.805,7
0,1.158,1.868,0.615,1.546,2.16,2.16,0.945,1.335,1.083,1.865,7
1,1.105,1.613,0.557,1.372,1.928,1.927,0.894,1.225,0.977,1.744,7
0,1.176,1.864,0.604,1.564,2.168,2.167,0.928,1.345,1.053,1.843,7
1,1.106,1.702,0.579,1.405,1.983,1.982,0.881,1.227,1.0,1.792,7
0,1.204,1.883,0.632,1.593,2.225,2.224,0.971,1.343,1.109,1.847,7
1,1.093,1.718,0.589,1.41,1.999,1.999,0.891,1.25,1.003,1.829,7
0,1.166,1.874,0.647,1.535,2.183,2.182,0.952,1.345,1.072,1.871,7
1,1.094,1.64,0.572,1.375,1.947,1.946,0.872,1.202,0.982,1.778,7
0,1.159,1.804,0.609,1.526,2.134,2.134,0.944,1.297,1.089,1.842,7
1,1.061,1.616,0.565,1.367,1.932,1.932,0.853,1.161,0.967,1.821,7
0,1.163,1.796,0.615,1.476,2.091,2.091,0.924,1.278,1.067,1.798,7
1,1.074,1.628,0.574,1.359,1.933,1.933,0.862,1.168,0.998,1.799,7
0,1.221,1.856,0.644,1.554,2.197,2.197,0.98,1.362,1.102,1.799,7
1,1.094,1.724,0.576,1.429,2.005,2.004,0.899,1.244,1.015,1.832,7
0,1.176,1.93,0.651,1.543,2.195,2.194,0.928,1.357,1.057,1.866,7
1,1.066,1.627,0.538,1.365,1.902,1.902,0.852,1.191,0.962,1.783,7
0,1.144,1.814,0.603,1.536,2.138,2.138,0.954,1.325,1.083,1.868,7
1,1.051,1.646,0.522,1.409,1.93,1.93,0.867,1.203,0.977,1.835,7
0,1.193,1.823,0.635,1.543,2.179,2.178,0.944,1.322,1.06,1.825,7
1,1.109,1.724,0.575,1.452,2.027,2.027,0.89,1.255,0.999,1.828,7
0,1.175,1.865,0.653,1.51,2.162,2.161,0.959,1.349,1.078,1.84,7
1,1.077,1.685,0.578,1.421,1.999,1.997,0.911,1.245,1.021,1.855,7
0,1.197,1.866,0.634,1.577,2.21,2.21,0.99,1.351,1.141,1.846,7
1,1.108,1.699,0.595,1.428,2.022,2.021,0.89,1.214,1.027,1.825,7
0,1.147,1.798,0.629,1.486,2.116,2.115,0.919,1.271,1.061,1.844,7
1,1.128,1.705,0.593,1.421,2.015,2.014,0.912,1.247,1.029,1.786,7
0,1.187,1.872,0.622,1.555,2.177,2.176,0.946,1.336,1.07,1.833,7
1,1.112,1.739,0.579,1.464,2.043,2.042,0.909,1.255,1.025,1.836,7
0,1.168,1.85,0.635,1.522,2.156,2.155,0.958,1.324,1.084,1.846,7
1,1.075,1.669,0.553,1.418,1.971,1.97,0.871,1.224,0.973,1.833,7
0,1.213,1.898,0.65,1.573,2.222,2.222,0.984,1.379,1.118,1.832,7
1,1.105,1.681,0.57,1.427,1.997,1.996,0.879,1.205,1.011,1.807,7
0,1.189,1.806,0.628,1.493,2.121,2.12,0.916,1.285,1.051,1.783,7
1,1.057,1.611,0.55,1.35,1.901,1.898,0.884,1.226,0.97,1.796,7
0,1.148,1.85,0.606,1.559,2.165,2.164,0.929,1.307,1.063,1.886,7
1,1.092,1.676,0.574,1.404,1.978,1.977,0.882,1.218,0.989,1.811,7
0,1.226,1.963,0.667,1.638,2.303,2.303,1.007,1.39,1.156,1.879,7
1,1.11,1.769,0.586,1.498,2.085,2.084,0.927,1.277,1.069,1.878,7
0,1.165,1.828,0.604,1.518,2.122,2.122,0.951,1.326,1.094,1.821,7
1,1.108,1.694,0.545,1.45,1.995,1.993,0.885,1.242,0.989,1.798,7
0,1.161,1.857,0.611,1.591,2.202,2.201,0.968,1.336,1.113,1.896,7
1,1.085,1.657,0.598,1.376,1.974,1.974,0.888,1.213,1.012,1.82,7
0,1.206,1.843,0.6,1.566,2.166,2.165,0.956,1.329,1.089,1.796,7
1,1.103,1.731,0.595,1.414,2.01,2.009,0.932,1.261,1.06,1.822,7
0,1.172,1.861,0.634,1.539,2.173,2.173,0.958,1.349,1.082,1.854,7
1,1.095,1.71,0.598,1.434,2.031,2.031,0.916,1.261,1.013,1.854,7
0,1.124,1.697,0.538,1.465,2.003,2.002,0.905,1.249,1.01,1.78,7
1,1.013,1.613,0.534,1.378,1.911,1.91,0.858,1.172,0.976,1.885,7
1,1.019,1.523,0.523,1.315,1.838,1.837,0.831,1.135,0.927,1.803,7
0,1.104,1.714,0.602,1.44,2.042,2.041,0.896,1.261,0.971,1.849,7
1,0.974,1.507,0.508,1.279,1.787,1.785,0.781,1.08,0.895,1.834,7
0,1.146,1.741,0.568,1.462,2.03,2.028,0.909,1.269,1.021,1.77,7
1,1.028,1.595,0.545,1.336,1.88,1.878,0.858,1.156,0.98,1.827,7
0,1.117,1.609,0.548,1.399,1.946,1.946,0.849,1.18,0.942,1.743,7
1,1.035,1.556,0.501,1.35,1.851,1.849,0.824,1.147,0.921,1.787,7
0,1.151,1.65,0.554,1.425,1.978,1.977,0.883,1.208,0.999,1.717,7
1,1.033,1.591,0.543,1.342,1.885,1.885,0.837,1.161,0.938,1.824,7
0,1.123,1.675,0.571,1.451,2.022,2.021,0.891,1.252,0.965,1.799,7
1,1.046,1.551,0.527,1.305,1.831,1.831,0.81,1.116,0.929,1.75,7
0,1.086,1.6,0.552,1.408,1.961,1.959,0.882,1.209,0.964,1.804,7
1,1.005,1.562,0.524,1.349,1.872,1.871,0.833,1.121,0.96,1.862,7
1,1.088,1.569,0.521,1.354,1.874,1.873,0.874,1.164,0.982,1.722,7
0,1.155,1.649,0.567,1.424,1.99,1.987,0.88,1.21,0.97,1.721,7
1,1.061,1.549,0.507,1.337,1.845,1.844,0.821,1.116,0.936,1.739,7
0,1.079,1.672,0.563,1.408,1.971,1.97,0.858,1.21,0.97,1.826,7
1,1.039,1.535,0.516,1.311,1.827,1.827,0.798,1.105,0.904,1.757,7
0,1.14,1.667,0.536,1.438,1.974,1.973,0.873,1.229,0.97,1.73,7
1,1.053,1.583,0.544,1.362,1.906,1.906,0.831,1.144,0.941,1.809,7
0,1.129,1.68,0.556,1.438,1.994,1.992,0.867,1.21,0.982,1.764,7
1,1.019,1.549,0.525,1.315,1.839,1.837,0.816,1.137,0.912,1.804,7
0,1.112,1.669,0.545,1.417,1.961,1.96,0.852,1.193,0.972,1.762,7
1,1.019,1.499,0.496,1.301,1.797,1.796,0.815,1.134,0.895,1.763,7
0,1.129,1.688,0.563,1.422,1.985,1.985,0.878,1.212,0.992,1.758,7
1,1.025,1.557,0.524,1.323,1.847,1.846,0.845,1.128,0.978,1.801,7
0,1.107,1.644,0.552,1.39,1.941,1.94,0.879,1.217,0.988,1.752,7
1,1.02,1.538,0.518,1.304,1.821,1.82,0.841,1.136,0.949,1.783,7
0,1.125,1.676,0.562,1.442,2.003,2.003,0.891,1.204,1.017,1.78,7
1,1.015,1.518,0.52,1.321,1.84,1.837,0.805,1.082,0.924,1.811,7
1,1.063,1.595,0.538,1.35,1.888,1.887,0.866,1.17,0.978,1.775,7
0,1.141,1.687,0.585,1.424,2.009,2.008,0.888,1.221,0.996,1.76,7
1,1.03,1.545,0.5,1.334,1.835,1.834,0.808,1.131,0.903,1.78,7
0,1.153,1.71,0.599,1.451,2.049,2.048,0.903,1.254,1.01,1.776,7
1,1.03,1.537,0.502,1.31,1.812,1.811,0.809,1.121,0.915,1.757,7
0,1.133,1.701,0.559,1.462,2.021,2.019,0.88,1.23,0.978,1.782,7
1,1.028,1.522,0.5,1.299,1.8,1.799,0.793,1.101,0.916,1.751,7
0,1.12,1.69,0.533,1.527,2.06,2.06,0.899,1.259,0.984,1.839,7
1,1.036,1.516,0.502,1.332,1.835,1.835,0.85,1.148,0.933,1.771,7
0,1.148,1.668,0.57,1.405,1.975,1.974,0.857,1.197,0.971,1.72,7
1,1.046,1.539,0.53,1.269,1.799,1.797,0.823,1.127,0.925,1.719,7
0,1.17,1.683,0.58,1.394,1.974,1.972,0.857,1.193,0.97,1.685,7
1,1.042,1.612,0.531,1.399,1.929,1.928,0.884,1.196,0.995,1.851,7
0,1.049,1.592,0.522,1.405,1.926,1.925,0.843,1.165,0.943,1.835,7
1,1.079,1.59,0.538,1.382,1.92,1.918,0.866,1.185,0.958,1.777,7
0,1.1,1.622,0.563,1.384,1.947,1.946,0.861,1.181,0.976,1.77,7
1,1.012,1.518,0.515,1.3,1.814,1.814,0.808,1.089,0.935,1.793,7
0,1.152,1.708,0.567,1.456,2.021,2.019,0.883,1.214,1.013,1.753,7
1,1.012,1.477,0.552,1.244,1.796,1.795,0.829,1.105,0.93,1.774,7
0,1.168,1.717,0.612,1.421,2.032,2.032,0.91,1.258,1.015,1.739,7
1,0.998,1.516,0.528,1.247,1.774,1.774,0.797,1.095,0.908,1.777,7
0,1.138,1.718,0.577,1.483,2.061,2.06,0.901,1.258,1.003,1.809,7
1,1.038,1.523,0.502,1.321,1.824,1.821,0.813,1.112,0.916,1.754,7
0,1.099,1.678,0.577,1.402,1.978,1.977,0.89,1.232,1.003,1.799,7
1,1.026,1.587,0.525,1.34,1.865,1.864,0.837,1.134,0.97,1.818,7
0,1.226,2.003,0.648,1.666,2.314,2.314,1.036,1.462,1.162,1.887,8
1,1.136,1.829,0.66,1.468,2.128,2.128,0.964,1.3,1.112,1.872,8
0,1.256,1.966,0.678,1.579,2.257,2.256,0.993,1.388,1.16,1.796,8
1,1.144,1.843,0.652,1.503,2.155,2.154,0.971,1.325,1.109,1.883,8
0,1.224,1.967,0.65,1.628,2.278,2.277,1.008,1.377,1.185,1.86,8
1,1.143,1.814,0.622,1.504,2.125,2.125,0.963,1.322,1.101,1.858,8
0,1.212,1.928,0.659,1.626,2.284,2.283,1.007,1.389,1.163,1.884,8
1,1.146,1.824,0.67,1.471,2.141,2.14,0.936,1.314,1.064,1.867,8
0,1.233,2.035,0.683,1.679,2.362,2.362,1.054,1.467,1.203,1.915,8
1,1.139,1.789,0.635,1.456,2.09,2.09,0.94,1.3,1.064,1.835,8
0,1.241,1.985,0.706,1.631,2.337,2.337,1.007,1.408,1.178,1.883,8
1,1.114,1.754,0.611,1.425,2.035,2.035,0.915,1.277,1.027,1.827,8
0,1.2,1.938,0.634,1.616,2.25,2.249,0.962,1.375,1.1,1.875,8
1,1.11,1.691,0.593,1.422,2.015,2.014,0.92,1.243,1.045,1.814,8
0,1.231,1.926,0.666,1.61,2.275,2.274,1.03,1.398,1.188,1.847,8
1,1.103,1.735,0.565,1.47,2.035,2.034,0.921,1.259,1.055,1.843,8
0,1.183,1.939,0.627,1.605,2.231,2.231,1.005,1.385,1.164,1.885,8
1,1.139,1.809,0.603,1.511,2.114,2.114,0.954,1.304,1.099,1.857,8
0,1.236,1.967,0.663,1.625,2.288,2.288,1.038,1.428,1.181,1.851,8
1,1.156,1.834,0.587,1.523,2.11,2.11,0.955,1.315,1.109,1.825,8
0,1.192,1.934,0.648,1.587,2.234,2.234,0.986,1.394,1.123,1.875,8
1,1.137,1.82,0.622,1.503,2.125,2.125,0.927,1.271,1.098,1.869,8
0,1.253,2.005,0.666,1.648,2.314,2.313,1.045,1.426,1.214,1.846,8
1,1.125,1.792,0.599,1.493,2.092,2.092,0.939,1.3,1.069,1.86,8
0,1.261,1.99,0.638,1.667,2.305,2.305,1.028,1.432,1.175,1.827,8
1,1.164,1.852,0.612,1.536,2.148,2.148,0.992,1.342,1.147,1.845,8
0,1.238,1.956,0.654,1.626,2.28,2.279,1.002,1.384,1.159,1.84,8
1,1.142,1.838,0.621,1.519,2.141,2.14,0.956,1.312,1.108,1.874,8
0,1.252,2.011,0.641,1.691,2.332,2.331,1.014,1.437,1.168,1.861,8
1,1.146,1.808,0.625,1.481,2.106,2.106,0.92,1.286,1.069,1.838,8
0,1.205,1.961,0.657,1.632,2.289,2.289,0.984,1.388,1.139,1.899,8
1,1.149,1.827,0.633,1.492,2.125,2.124,0.957,1.319,1.082,1.848,8
0,1.239,1.984,0.664,1.644,2.308,2.307,1.054,1.454,1.183,1.861,8
1,1.126,1.82,0.617,1.505,2.122,2.121,0.937,1.289,1.093,1.884,8
0,1.294,1.996,0.686,1.636,2.322,2.322,1.067,1.469,1.206,1.795,8
1,1.151,1.796,0.621,1.47,2.091,2.09,0.939,1.3,1.073,1.816,8
0,1.235,2.016,0.687,1.623,2.31,2.309,1.031,1.458,1.18,1.869,8
1,1.166,1.774,0.598,1.477,2.075,2.074,0.918,1.272,1.053,1.779,8
0,1.249,1.964,0.651,1.619,2.269,2.269,0.984,1.394,1.129,1.817,8
1,1.143,1.791,0.607,1.505,2.112,2.111,0.96,1.291,1.103,1.847,8
0,1.248,1.993,0.655,1.644,2.299,2.298,1.025,1.441,1.17,1.842,8
1,1.14,1.876,0.638,1.531,2.17,2.169,0.943,1.329,1.095,1.902,8
0,1.236,1.99,0.681,1.646,2.327,2.327,1.035,1.456,1.169,1.883,8
1,1.138,1.843,0.63,1.499,2.128,2.127,0.96,1.313,1.113,1.869,8
0,1.242,2.053,0.704,1.668,2.372,2.372,1.051,1.484,1.188,1.91,8
1,1.124,1.817,0.626,1.501,2.127,2.126,0.953,1.318,1.084,1.892,8
0,1.224,1.947,0.639,1.626,2.265,2.265,1.019,1.418,1.17,1.851,8
1,1.16,1.845,0.621,1.523,2.144,2.144,0.995,1.362,1.123,1.848,8
0,1.24,2.023,0.702,1.634,2.336,2.336,1.042,1.434,1.219,1.884,8
1,1.136,1.784,0.605,1.469,2.074,2.073,0.946,1.293,1.089,1.824,8
0,1.226,2.007,0.676,1.636,2.311,2.311,1.021,1.412,1.189,1.886,8
1,1.1,1.773,0.617,1.455,2.072,2.072,0.956,1.299,1.082,1.883,8
0,1.236,2.016,0.665,1.648,2.313,2.312,1.028,1.426,1.183,1.871,8
1,1.151,1.859,0.679,1.491,2.17,2.17,0.954,1.315,1.096,1.884,8
0,1.254,1.999,0.724,1.572,2.295,2.295,1.023,1.42,1.187,1.83,8
1,1.146,1.808,0.607,1.501,2.107,2.106,0.952,1.313,1.093,1.837,8
0,1.188,2.024,0.685,1.666,2.351,2.35,1.023,1.455,1.178,1.978,8
1,1.138,1.818,0.609,1.517,2.127,2.127,0.973,1.337,1.103,1.869,8
0,1.23,1.96,0.68,1.628,2.307,2.307,1.016,1.395,1.19,1.875,8
1,1.149,1.832,0.636,1.496,2.131,2.131,0.931,1.305,1.081,1.854,8
0,1.16,1.84,0.624,1.523,2.146,2.146,0.935,1.298,1.077,1.85,8
1,1.09,1.704,0.578,1.412,1.99,1.989,0.906,1.237,1.033,1.825,8
0,1.157,1.846,0.639,1.495,2.133,2.133,0.958,1.325,1.086,1.843,8
1,1.106,1.701,0.558,1.451,2.008,2.007,0.903,1.253,1.016,1.815,8
0,1.181,1.881,0.665,1.547,2.213,2.213,0.979,1.353,1.111,1.874,8
1,1.133,1.717,0.582,1.424,2.005,2.003,0.91,1.255,1.013,1.769,8
0,1.121,1.801,0.646,1.445,2.091,2.09,0.968,1.324,1.091,1.864,8
1,1.069,1.676,0.566,1.397,1.963,1.961,0.898,1.224,1.019,1.834,8
0,1.216,1.835,0.619,1.525,2.145,2.144,0.952,1.331,1.075,1.762,8
1,1.096,1.711,0.57,1.422,1.991,1.991,0.905,1.249,1.015,1.817,8
0,1.096,1.769,0.639,1.474,2.113,2.112,0.945,1.311,1.061,1.926,8
1,1.106,1.684,0.546,1.428,1.974,1.972,0.882,1.227,1.004,1.782,8
0,1.203,1.868,0.617,1.549,2.165,2.165,0.988,1.347,1.14,1.801,8
1,1.091,1.734,0.603,1.426,2.029,2.027,0.922,1.251,1.049,1.858,8
0,1.195,1.898,0.647,1.571,2.219,2.218,0.972,1.356,1.12,1.856,8
1,1.128,1.727,0.596,1.402,1.998,1.998,0.889,1.229,1.032,1.772,8
0,1.172,1.798,0.579,1.523,2.102,2.102,0.928,1.285,1.057,1.793,8
1,1.099,1.649,0.562,1.393,1.955,1.954,0.881,1.212,0.998,1.777,8
0,1.183,1.863,0.639,1.532,2.171,2.17,0.972,1.353,1.097,1.834,8
1,1.126,1.683,0.588,1.378,1.966,1.965,0.892,1.215,1.023,1.744,8
0,1.181,1.836,0.598,1.542,2.14,2.139,0.955,1.333,1.086,1.812,8
1,1.095,1.72,0.604,1.449,2.053,2.052,0.942,1.268,1.07,1.873,8
0,1.163,1.804,0.595,1.533,2.128,2.127,0.946,1.313,1.073,1.829,8
1,1.07,1.59,0.533,1.316,1.849,1.848,0.843,1.132,0.98,1.727,8
0,1.178,1.777,0.605,1.497,2.101,2.1,0.94,1.313,1.04,1.783,8
1,1.093,1.668,0.589,1.378,1.967,1.966,0.886,1.204,1.02,1.8,8
0,1.194,1.847,0.615,1.546,2.161,2.16,0.93,1.325,1.049,1.81,8
1,1.112,1.724,0.574,1.427,2.0,1.999,0.901,1.24,1.027,1.797,8
0,1.237,1.899,0.626,1.567,2.193,2.193,0.975,1.35,1.12,1.773,8
1,1.047,1.677,0.571,1.383,1.954,1.953,0.872,1.215,1.001,1.865,8
0,1.23,1.914,0.642,1.57,2.211,2.21,0.998,1.382,1.134,1.797,8
1,1.146,1.71,0.588,1.438,2.025,2.024,0.896,1.222,1.025,1.766,8
0,1.254,1.875,0.625,1.563,2.188,2.188,0.96,1.325,1.116,1.744,8
1,1.12,1.676,0.546,1.405,1.951,1.95,0.88,1.203,1.011,1.742,8
0,1.211,1.861,0.637,1.527,2.164,2.164,0.968,1.35,1.091,1.787,8
1,1.079,1.684,0.564,1.403,1.967,1.967,0.88,1.216,1.005,1.823,8
0,1.199,1.877,0.624,1.544,2.168,2.168,0.959,1.358,1.093,1.808,8
1,1.107,1.651,0.573,1.369,1.941,1.94,0.904,1.237,1.004,1.751,8
0,1.196,1.81,0.613,1.53,2.144,2.143,0.944,1.31,1.071,1.792,8
1,1.088,1.687,0.551,1.414,1.964,1.964,0.892,1.212,1.021,1.805,8
0,1.148,1.795,0.589,1.51,2.099,2.098,0.923,1.277,1.056,1.827,8
1,1.123,1.699,0.583,1.444,2.023,2.022,0.899,1.204,1.051,1.801,8
0,1.215,1.89,0.654,1.519,2.173,2.173,0.944,1.325,1.086,1.789,8
1,1.097,1.67,0.571,1.382,1.953,1.952,0.894,1.216,1.03,1.78,8
0,1.178,1.84,0.625,1.522,2.146,2.146,0.956,1.327,1.082,1.821,8
1,1.08,1.622,0.546,1.37,1.917,1.915,0.845,1.176,0.952,1.774,8
0,1.192,1.866,0.633,1.543,2.176,2.176,0.956,1.338,1.095,1.826,8
1,1.095,1.666,0.576,1.377,1.952,1.951,0.881,1.186,1.017,1.782,8
0,1.195,1.813,0.61,1.529,2.138,2.138,0.937,1.297,1.059,1.79,8
1,1.103,1.71,0.593,1.425,2.017,2.017,0.869,1.218,0.994,1.828,8
0,1.172,1.873,0.629,1.542,2.171,2.17,0.992,1.373,1.121,1.852,8
1,1.122,1.687,0.565,1.405,1.97,1.969,0.865,1.209,0.994,1.755,8
0,1.193,1.839,0.643,1.531,2.173,2.173,0.97,1.344,1.087,1.822,8
1,1.13,1.724,0.549,1.467,2.015,2.015,0.93,1.264,1.045,1.783,8
0,1.184,1.832,0.646,1.496,2.141,2.14,0.975,1.344,1.093,1.808,8
1,1.114,1.696,0.618,1.415,2.033,2.031,0.93,1.247,1.043,1.824,8
0,1.221,1.823,0.624,1.55,2.173,2.173,0.982,1.339,1.106,1.78,8
1,1.106,1.723,0.604,1.435,2.039,2.038,0.916,1.246,1.042,1.843,8
0,1.183,1.85,0.609,1.573,2.183,2.182,0.988,1.358,1.115,1.845,8
1,1.057,1.707,0.589,1.396,1.985,1.984,0.907,1.236,1.047,1.877,8
0,1.117,1.718,0.616,1.432,2.048,2.048,0.878,1.248,0.971,1.833,8
1,1.052,1.589,0.547,1.336,1.882,1.882,0.852,1.152,0.986,1.789,8
0,1.146,1.654,0.547,1.439,1.986,1.984,0.884,1.206,1.0,1.732,8
1,1.042,1.531,0.504,1.294,1.797,1.797,0.821,1.092,0.957,1.725,8
0,1.068,1.616,0.554,1.372,1.926,1.925,0.864,1.174,0.989,1.801,8
1,1.04,1.572,0.539,1.345,1.884,1.882,0.833,1.149,0.935,1.811,8
0,1.123,1.694,0.567,1.418,1.985,1.984,0.886,1.199,1.026,1.766,8
1,1.069,1.565,0.546,1.327,1.873,1.872,0.837,1.125,0.966,1.751,8
0,1.206,1.744,0.579,1.475,2.055,2.054,0.924,1.285,1.039,1.704,8
1,1.046,1.553,0.51,1.339,1.85,1.85,0.828,1.137,0.942,1.768,8
0,1.137,1.705,0.564,1.458,2.021,2.021,0.867,1.201,1.005,1.778,8
1,1.038,1.53,0.53,1.285,1.815,1.815,0.847,1.134,0.96,1.748,8
0,1.116,1.672,0.562,1.423,1.986,1.984,0.869,1.197,0.986,1.778,8
1,1.053,1.56,0.537,1.33,1.866,1.866,0.823,1.13,0.951,1.772,8
0,1.112,1.629,0.534,1.4,1.933,1.933,0.861,1.184,0.98,1.738,8
1,1.06,1.571,0.518,1.311,1.829,1.828,0.853,1.149,0.966,1.724,8
0,1.166,1.681,0.585,1.403,1.989,1.988,0.888,1.212,1.014,1.705,8
1,1.057,1.614,0.571,1.353,1.923,1.923,0.843,1.149,0.966,1.819,8
0,1.153,1.679,0.576,1.398,1.975,1.974,0.859,1.208,0.964,1.712,8
1,1.097,1.605,0.539,1.37,1.91,1.909,0.862,1.171,0.982,1.74,8
0,1.128,1.706,0.569,1.419,1.988,1.986,0.884,1.213,1.016,1.76,8
1,1.032,1.515,0.501,1.289,1.789,1.789,0.791,1.064,0.928,1.733,8
0,1.147,1.62,0.535,1.426,1.96,1.96,0.869,1.195,0.968,1.709,8
1,1.056,1.542,0.523,1.314,1.836,1.835,0.802,1.088,0.95,1.738,8
0,1.13,1.647,0.555,1.417,1.972,1.971,0.871,1.202,0.968,1.744,8
1,1.068,1.517,0.519,1.303,1.822,1.821,0.843,1.13,0.956,1.705,8
0,1.112,1.632,0.547,1.402,1.949,1.948,0.871,1.176,1.01,1.751,8
1,1.031,1.554,0.51,1.347,1.856,1.856,0.845,1.125,0.986,1.799,8
0,1.177,1.689,0.553,1.451,2.003,2.003,0.936,1.277,1.034,1.701,8
1,1.026,1.543,0.532,1.301,1.833,1.833,0.819,1.125,0.929,1.787,8
0,1.098,1.662,0.561,1.436,1.996,1.995,0.884,1.218,0.994,1.816,8
1,1.056,1.538,0.525,1.309,1.834,1.833,0.83,1.126,0.943,1.736,8
0,1.188,1.693,0.579,1.426,2.005,2.003,0.907,1.239,1.031,1.687,8
1,1.048,1.557,0.522,1.329,1.85,1.85,0.816,1.132,0.924,1.764,8
0,1.175,1.705,0.599,1.408,2.007,2.005,0.9,1.24,1.018,1.707,8
1,1.058,1.573,0.545,1.347,1.892,1.891,0.843,1.135,0.968,1.787,8
0,1.114,1.674,0.55,1.464,2.013,2.013,0.871,1.219,0.992,1.807,8
1,1.03,1.499,0.497,1.267,1.764,1.764,0.809,1.108,0.907,1.712,8
0,1.149,1.666,0.601,1.405,2.006,2.004,0.914,1.236,1.022,1.745,8
1,1.011,1.523,0.52,1.269,1.788,1.786,0.802,1.09,0.927,1.767,8
0,1.136,1.659,0.559,1.441,2.001,2.0,0.884,1.219,0.994,1.759,8
1,1.025,1.464,0.487,1.269,1.756,1.756,0.803,1.094,0.901,1.713,8
0,1.098,1.64,0.549,1.395,1.944,1.943,0.851,1.185,0.973,1.77,8
1,1.056,1.551,0.516,1.315,1.83,1.829,0.845,1.128,0.967,1.732,8
0,1.147,1.672,0.569,1.466,2.034,2.032,0.886,1.216,0.997,1.771,8
1,1.042,1.523,0.533,1.293,1.827,1.826,0.829,1.126,0.935,1.752,8
0,1.139,1.65,0.544,1.396,1.94,1.939,0.865,1.202,0.969,1.703,8
1,1.061,1.551,0.525,1.327,1.852,1.851,0.857,1.132,0.979,1.744,8
0,1.125,1.641,0.581,1.365,1.946,1.945,0.849,1.171,0.964,1.729,8
1,1.049,1.513,0.509,1.29,1.8,1.799,0.797,1.11,0.9,1.715,8
0,1.126,1.654,0.577,1.372,1.949,1.948,0.858,1.163,0.992,1.729,8
1,1.04,1.498,0.506,1.275,1.781,1.779,0.804,1.098,0.896,1.71,8
0,1.116,1.651,0.565,1.412,1.977,1.976,0.886,1.207,0.999,1.77,8
1,1.064,1.59,0.546,1.344,1.89,1.889,0.843,1.14,0.967,1.776,8
0,1.11,1.632,0.549,1.393,1.942,1.941,0.837,1.163,0.968,1.748,8
1,1.071,1.561,0.537,1.325,1.862,1.862,0.829,1.136,0.932,1.738,8
0,1.143,1.715,0.583,1.451,2.032,2.031,0.9,1.233,1.034,1.777,8
1,1.018,1.479,0.496,1.293,1.789,1.788,0.806,1.067,0.936,1.757,8
0,1.136,1.648,0.549,1.414,1.963,1.963,0.877,1.197,1.001,1.728,8
1,1.059,1.522,0.523,1.307,1.83,1.829,0.817,1.122,0.911,1.728,8
0,1.254,2.079,0.659,1.742,2.4,2.399,1.06,1.472,1.233,1.913,9
1,1.151,1.867,0.655,1.521,2.176,2.176,0.945,1.317,1.107,1.891,9
0,1.188,1.991,0.654,1.652,2.306,2.306,1.003,1.444,1.129,1.941,9
1,1.132,1.749,0.597,1.469,2.067,2.066,0.945,1.293,1.054,1.826,9
0,1.229,1.995,0.634,1.68,2.315,2.314,1.016,1.422,1.181,1.883,9
1,1.133,1.793,0.621,1.499,2.121,2.12,0.94,1.307,1.067,1.872,9
0,1.248,2.042,0.687,1.669,2.356,2.355,1.031,1.479,1.171,1.888,9
1,1.156,1.86,0.634,1.517,2.151,2.149,0.918,1.316,1.05,1.86,9
0,1.215,1.93,0.625,1.653,2.278,2.277,0.992,1.385,1.134,1.874,9
1,1.127,1.819,0.637,1.501,2.138,2.137,0.954,1.33,1.069,1.896,9
0,1.212,1.919,0.65,1.587,2.237,2.237,1.013,1.401,1.155,1.846,9
1,1.15,1.86,0.607,1.561,2.168,2.168,0.955,1.354,1.069,1.885,9
0,1.221,1.918,0.635,1.622,2.257,2.256,1.022,1.407,1.147,1.848,9
1,1.166,1.874,0.609,1.565,2.179,2.178,0.958,1.34,1.083,1.867,9
0,1.236,1.991,0.637,1.676,2.312,2.312,1.009,1.426,1.153,1.871,9
1,1.162,1.792,0.607,1.496,2.104,2.103,0.948,1.305,1.073,1.81,9
0,1.233,2.01,0.673,1.678,2.352,2.351,1.035,1.439,1.186,1.908,9
1,1.108,1.826,0.615,1.515,2.13,2.13,0.908,1.267,1.072,1.922,9
0,1.214,1.985,0.666,1.616,2.282,2.282,1.007,1.413,1.162,1.88,9
1,1.144,1.832,0.634,1.508,2.141,2.141,0.93,1.315,1.051,1.872,9
0,1.252,1.97,0.687,1.631,2.317,2.316,1.008,1.385,1.174,1.85,9
1,1.153,1.827,0.636,1.514,2.149,2.149,0.954,1.323,1.085,1.864,9
0,1.25,2.023,0.655,1.69,2.345,2.345,1.01,1.424,1.175,1.876,9
1,1.133,1.756,0.576,1.515,2.09,2.089,0.952,1.29,1.088,1.843,9
0,1.266,1.99,0.671,1.66,2.33,2.33,0.988,1.387,1.155,1.839,9
1,1.154,1.827,0.644,1.475,2.119,2.119,0.934,1.275,1.101,1.837,9
0,1.245,2.008,0.726,1.642,2.368,2.365,0.998,1.412,1.16,1.9,9
1,1.171,1.859,0.651,1.517,2.167,2.167,0.984,1.353,1.114,1.851,9
0,1.203,1.89,0.678,1.539,2.216,2.216,0.97,1.353,1.101,1.843,9
1,1.085,1.74,0.609,1.476,2.084,2.083,0.922,1.289,1.015,1.919,9
0,1.242,2.027,0.684,1.664,2.348,2.347,1.044,1.429,1.225,1.89,9
1,1.152,1.869,0.642,1.553,2.194,2.192,0.949,1.305,1.107,1.903,9
0,1.232,2.039,0.687,1.676,2.363,2.362,1.019,1.446,1.176,1.917,9
